|0|0.buoys|0.ships|1|1.buoys|1.ships|2|2.buoys|2.ships|nreports|nreports.buoys|nreports.ships
2003-02-01|309497|211974.0|97523|45496.0|36817.0|8679.0|269105.0|43.0|269062.0|624098|248834|375264
2003-03-01|334000|231217.0|102783|52917.0|43107.0|9810.0|310181.0|82.0|310099.0|697098|274406|422692
2003-04-01|337447|232779.0|104668|50403.0|40730.0|9673.0|200824.0|69.0|200755.0|588674|273578|315096
2003-05-01|390313|283103.0|107210|55739.0|45391.0|10348.0|323323.0|43.0|323280.0|769375|328537|440838
2003-06-01|393978|292668.0|101310|56515.0|46497.0|10018.0|319627.0|49.0|319578.0|770120|339214|430906
2003-07-01|402918|290502.0|112416|60962.0|51204.0|9758.0|349008.0|42.0|348966.0|812888|341748|471140
2003-08-01|398191|288165.0|110026|62412.0|52301.0|10111.0|345682.0|71.0|345611.0|806285|340537|465748
2003-09-01|396865|288989.0|107876|65598.0|55153.0|10445.0|286511.0|82.0|286429.0|748974|344224|404750
2003-10-01|400293|290581.0|109712|68131.0|55887.0|12244.0|327539.0|153.0|327386.0|795963|346621|449342
2003-11-01|371317|265272.0|106045|55605.0|43716.0|11889.0|317302.0|116.0|317186.0|744224|309104|435120
2003-12-01|391905|285888.0|106017|59430.0|48782.0|10648.0|324648.0|134.0|324514.0|775983|334804|441179
2004-01-01|394144|293907.0|100237|64067.0|47856.0|16211.0|266388.0|76.0|266312.0|724599|341839|382760
2004-02-01|387314|285141.0|102173|45654.0|35931.0|9723.0|311333.0|98.0|311235.0|744301|321170|423131
2004-03-01|411095|307352.0|103743|53005.0|42646.0|10359.0|274155.0|103.0|274052.0|738255|350101|388154
2004-04-01|401863|298710.0|103153|51358.0|40291.0|11067.0|226072.0|90.0|225982.0|679293|339091|340202
2004-05-01|417477|312386.0|105091|50946.0|41538.0|9408.0|153685.0|74.0|153611.0|622108|353998|268110
2004-06-01|411563|307325.0|104238|66791.0|58023.0|8768.0|228589.0|90.0|228499.0|706943|365438|341505
2004-07-01|435106|322223.0|112883|70726.0|60810.0|9916.0|245196.0|115.0|245081.0|751028|383148|367880
2004-08-01|441131|326559.0|114572|72222.0|62820.0|9402.0|251189.0|108.0|251081.0|764542|389487|375055
2004-09-01|424391|313888.0|110503|70173.0|60572.0|9601.0|238090.0|101.0|237989.0|732654|374561|358093
2004-10-01|430031|316310.0|113721|77918.0|67306.0|10612.0|252662.0|90.0|252572.0|760611|383706|376905
2004-11-01|411621|298106.0|113515|77022.0|66412.0|10610.0|243912.0|127.0|243785.0|732555|364645|367910
2004-12-01|422732|310487.0|112245|74080.0|63733.0|10347.0|243406.0|141.0|243265.0|740218|374361|365857
2005-01-01|452954|333958.0|118996|72441.0|62287.0|10154.0|245799.0|73.0|245726.0|771194|396318|374876
2005-02-01|553322|439497.0|113825|99297.0|90890.0|8407.0|234161.0|54.0|234107.0|886780|530441|356339
2005-03-01|607052|481532.0|125520|105640.0|95194.0|10446.0|257987.0|72.0|257915.0|970679|576798|393881
2005-04-01|556820|434605.0|122215|110680.0|100218.0|10462.0|252650.0|77.0|252573.0|920150|534900|385250
2005-05-01|598042|470752.0|127290|112029.0|100523.0|11506.0|256004.0|75.0|255929.0|966075|571350|394725
2005-06-01|649069|520646.0|128423|110727.0|99528.0|11199.0|260201.0|104.0|260097.0|1019997|620278|399719
2005-07-01|729136|595631.0|133505|129574.0|118322.0|11252.0|280606.0|130.0|280476.0|1139316|714083|425233
2005-08-01|732792|599751.0|133041|136681.0|125938.0|10743.0|274138.0|174.0|273964.0|1143611|725863|417748
2005-09-01|719984|599387.0|120597|118695.0|111040.0|7655.0|253457.0|104.0|253353.0|1092136|710531|381605
2005-10-01|816388|697058.0|119330|157388.0|148974.0|8414.0|252708.0|188.0|252520.0|1226484|846220|380264
2005-11-01|747153|626028.0|121125|153773.0|143426.0|10347.0|251960.0|156.0|251804.0|1152886|769610|383276
2005-12-01|823139|707194.0|115945|194089.0|183828.0|10261.0|250713.0|333.0|250380.0|1267941|891355|376586
2006-01-01|845292|732797.0|112495|185809.0|176098.0|9711.0|245348.0|393.0|244955.0|1276449|909288|367161
2006-02-01|774859|668283.0|106576|134215.0|125261.0|8954.0|227257.0|168.0|227089.0|1136331|793712|342619
2006-03-01|860489|743075.0|117414|135948.0|125278.0|10670.0|303379.0|248.0|303131.0|1299816|868601|431215
2006-04-01|804533|685909.0|118624|138351.0|127770.0|10581.0|309900.0|365.0|309535.0|1252784|814044|438740
2006-05-01|836653|709973.0|126680|154769.0|144357.0|10412.0|335769.0|395.0|335374.0|1327191|854725|472466
2006-06-01|763014|643689.0|119325|126977.0|116486.0|10491.0|312986.0|469.0|312517.0|1202977|760644|442333
2006-07-01|804247|676079.0|128168|133376.0|123883.0|9493.0|329225.0|205.0|329020.0|1266848|800167|466681
2006-08-01|832752|704291.0|128461|148188.0|138484.0|9704.0|320057.0|178.0|319879.0|1300997|842953|458044
2006-09-01|790600|672849.0|117751|143752.0|134318.0|9434.0|263158.0|104.0|263054.0|1197510|807271|390239
2006-10-01|799031|674982.0|124049|143032.0|129748.0|13284.0|258325.0|110.0|258215.0|1200388|804840|395548
2006-11-01|781207|663849.0|117358|141406.0|132054.0|9352.0|241554.0|128.0|241426.0|1164167|796031|368136
2006-12-01|828302|718422.0|109880|150533.0|141190.0|9343.0|231399.0|108.0|231291.0|1210234|859720|350514
2007-01-01|792951|678205.0|114746|140421.0|130955.0|9466.0|243679.0|94.0|243585.0|1177051|809254|367797
2007-02-01|735556|629463.0|106093|113394.0|104361.0|9033.0|216319.0|66.0|216253.0|1065269|733890|331379
2007-03-01|827015|709930.0|117085|131780.0|122164.0|9616.0|241237.0|133.0|241104.0|1200032|832227|367805
2007-04-01|817401|697612.0|119789|142478.0|132408.0|10070.0|241710.0|139.0|241571.0|1201589|830159|371430
2007-05-01|814232|685346.0|128886|155770.0|146248.0|9522.0|236071.0|315.0|235756.0|1206073|831909|374164
2007-06-01|728995|603746.0|125249|131987.0|123101.0|8886.0|252187.0|371.0|251816.0|1113169|727218|385951
2007-07-01|787524|656926.0|130598|135428.0|125902.0|9526.0|272220.0|380.0|271840.0|1195172|783208|411964
2007-08-01|808829|679401.0|129428|144998.0|136084.0|8914.0|269275.0|440.0|268835.0|1223102|815925|407177
2007-09-01|793556|667506.0|126050|157961.0|149429.0|8532.0|262063.0|515.0|261548.0|1213580|817450|396130
2007-10-01|804167|671914.0|132253|144458.0|136396.0|8062.0|278537.0|368.0|278169.0|1227162|808678|418484
2007-11-01|818437|688820.0|129617|145955.0|135109.0|10846.0|270052.0|717.0|269335.0|1234444|824646|409798
2007-12-01|811779|719415.0|92364|187914.0|141163.0|46751.0|246741.0|196.0|246545.0|1246434|860774|385660
2008-01-01|922139|731875.0|190264|140747.0|125311.0|15436.0|155898.0|766.0|155132.0|1218784|857952|360832
2008-02-01|878682|703140.0|175542|144906.0|119565.0|25341.0|145723.0|354.0|145369.0|1169311|823059|346252
2008-03-01|849951|724937.0|125014|135079.0|120258.0|14821.0|147169.0|176.0|146993.0|1132199|845371|286828
2008-04-01|830269|702820.0|127449|137683.0|123074.0|14609.0|153267.0|356.0|152911.0|1121219|826250|294969
2008-05-01|899751|756870.0|142881|210610.0|195755.0|14855.0|160592.0|222.0|160370.0|1270953|952847|318106
2008-06-01|826591|686970.0|139621|274072.0|259159.0|14913.0|161574.0|149.0|161425.0|1262237|946278|315959
2008-07-01|839483|692525.0|146958|260011.0|245365.0|14646.0|170671.0|308.0|170363.0|1270165|938198|331967
2008-08-01|819213|669462.0|149751|250446.0|236134.0|14312.0|172924.0|106.0|172818.0|1242583|905702|336881
2008-09-01|859053|707346.0|151707|263183.0|248148.0|15035.0|169933.0|640.0|169293.0|1292169|956134|336035
2008-10-01|893239|742123.0|151116|298600.0|285232.0|13368.0|162708.0|343.0|162365.0|1354547|1027698|326849
2008-11-01|833584|692880.0|140704|274801.0|261673.0|13128.0|160690.0|498.0|160192.0|1269075|955051|314024
2008-12-01|838322|710534.0|127788|259350.0|244184.0|15166.0|152777.0|1497.0|151280.0|1250449|956215|294234
2009-01-01|804383|682895.0|121488|242565.0|229243.0|13322.0|149189.0|1342.0|147847.0|1196137|913480|282657
2009-02-01|764273|640995.0|123278|215882.0|202925.0|12957.0|143149.0|400.0|142749.0|1123304|844320|278984
2009-03-01|831188|699892.0|131296|226655.0|212909.0|13746.0|155303.0|305.0|154998.0|1213146|913106|300040
2009-04-01|808510|678427.0|130083|212366.0|198711.0|13655.0|149705.0|381.0|149324.0|1170581|877519|293062
2009-05-01|869118|733128.0|135990|181253.0|167855.0|13398.0|145277.0|499.0|144778.0|1195648|901482|294166
2009-06-01|846530|709565.0|136965|192429.0|178505.0|13924.0|158613.0|221.0|158392.0|1197572|888291|309281
2009-07-01|901017|758514.0|142503|198767.0|185854.0|12913.0|167708.0|366.0|167342.0|1267492|944734|322758
2009-08-01|946401|803777.0|142624|215870.0|204165.0|11705.0|120021.0|468.0|119553.0|1282292|1008410|273882
2009-09-01|907343|767535.0|139808|196621.0|184384.0|12237.0|156377.0|282.0|156095.0|1260341|952201|308140
2009-10-01|949707|799852.0|149855|175121.0|161282.0|13839.0|171024.0|786.0|170238.0|1295852|961920|333932
2009-11-01|924810|782622.0|142188|174537.0|161311.0|13226.0|156740.0|659.0|156081.0|1256087|944592|311495
2009-12-01|935013|804775.0|130238|183923.0|171805.0|12118.0|148748.0|412.0|148336.0|1267684|976992|290692
2010-01-01|987593|855557.0|132036|188512.0|177042.0|11470.0|166003.0|367.0|165636.0|1342108|1032966|309142
2010-02-01|927424|797802.0|129622|168321.0|156519.0|11802.0|149879.0|265.0|149614.0|1245624|954586|291038
2010-03-01|1017905|869319.0|148586|178858.0|166526.0|12332.0|135635.0|416.0|135219.0|1332398|1036261|296137
2010-04-01|1006558|863406.0|143152|168432.0|156884.0|11548.0|170581.0|464.0|170117.0|1345571|1020754|324817
2010-05-01|1052064|900032.0|152032|177011.0|164958.0|12053.0|183509.0|537.0|182972.0|1412584|1065527|347057
2010-06-01|1069801|920391.0|149410|171126.0|160698.0|10428.0|177780.0|814.0|176966.0|1418707|1081903|336804
2010-07-01|1100090|935171.0|164919|161229.0|148884.0|12345.0|207203.0|891.0|206312.0|1468522|1084946|383576
2010-08-01|1055312|896937.0|158375|153688.0|141125.0|12563.0|208664.0|641.0|208023.0|1417664|1038703|378961
2010-09-01|1003844|847995.0|155849|144373.0|131942.0|12431.0|201028.0|714.0|200314.0|1349245|980651|368594
2010-10-01|1034968|870515.0|164453|160561.0|146312.0|14249.0|204609.0|253.0|204356.0|1400138|1017080|383058
2010-11-01|1023884|873145.0|150739|148958.0|134252.0|14706.0|190726.0|225.0|190501.0|1363568|1007622|355946
2010-12-01|1050145|912970.0|137175|149217.0|135781.0|13436.0|177505.0|455.0|177050.0|1376867|1049206|327661
2011-01-01|1001315|873893.0|127422|145751.0|124134.0|21617.0|173960.0|253.0|173707.0|1321026|998280|322746
2011-02-01|923439|783179.0|140260|130376.0|116649.0|13727.0|174071.0|236.0|173835.0|1227886|900064|327822
2011-03-01|1005698|847734.0|157964|132093.0|116686.0|15407.0|197252.0|182.0|197070.0|1335043|964602|370441
2011-04-01|959529|802428.0|157101|121515.0|108345.0|13170.0|195530.0|563.0|194967.0|1276574|911336|365238
2011-05-01|1030469|859981.0|170488|128123.0|114506.0|13617.0|209679.0|651.0|209028.0|1368271|975138|393133
2011-06-01|989118|807233.0|181885|125859.0|112172.0|13687.0|227111.0|708.0|226403.0|1342088|920113|421975
2011-07-01|983101|792536.0|190565|138118.0|124765.0|13353.0|249708.0|349.0|249359.0|1370927|917650|453277
2011-08-01|952828|761173.0|191655|127044.0|114591.0|12453.0|243598.0|535.0|243063.0|1323470|876299|447171
2011-09-01|948184|768909.0|179275|131242.0|118812.0|12430.0|226923.0|264.0|226659.0|1306349|887985|418364
2011-10-01|979408|792087.0|187321|138333.0|124478.0|13855.0|237961.0|278.0|237683.0|1355702|916843|438859
2011-11-01|942836|771562.0|171274|137657.0|124929.0|12728.0|217014.0|340.0|216674.0|1297507|896831|400676
2011-12-01|919482|748848.0|170634|146216.0|132194.0|14022.0|214865.0|452.0|214413.0|1280563|881494|399069
2012-01-01|851201|681282.0|169919|147036.0|132823.0|14213.0|212972.0|194.0|212778.0|1211209|814299|396910
2012-02-01|780686|610769.0|169917|128782.0|113511.0|15271.0|205644.0|292.0|205352.0|1115112|724572|390540
2012-03-01|799830|620101.0|179729|128444.0|113614.0|14830.0|225302.0|483.0|224819.0|1153576|734198|419378
2012-04-01|781641|596835.0|184806|128938.0|113032.0|15906.0|222982.0|827.0|222155.0|1133561|710694|422867
2012-05-01|762716|572891.0|189825|139798.0|124025.0|15773.0|231049.0|634.0|230415.0|1133563|697550|436013
2012-06-01|791579|604264.0|187315|126869.0|110635.0|16234.0|226033.0|721.0|225312.0|1144481|715620|428861
2012-07-01|863117|670261.0|192856|131391.0|117445.0|13946.0|64948.0|469.0|64479.0|1059456|788175|271281
2012-08-01|848045|661464.0|186581|138721.0|125686.0|13035.0|67699.0|413.0|67286.0|1054465|787563|266902
2012-09-01|860244|677236.0|183008|149032.0|136121.0|12911.0|54948.0|712.0|54236.0|1064224|814069|250155
2012-10-01|901391|719055.0|182336|151967.0|136981.0|14986.0|52964.0|511.0|52453.0|1106322|856547|249775
2012-11-01|866852|693226.0|173626|147527.0|133380.0|14147.0|50751.0|436.0|50315.0|1065130|827042|238088
2012-12-01|844120|680067.0|164053|152616.0|139327.0|13289.0|49813.0|252.0|49561.0|1046549|819646|226903
2013-01-01|804323|643607.0|160716|133188.0|121496.0|11692.0|48302.0|451.0|47851.0|985813|765554|220259
2013-02-01|698236|543617.0|154619|110503.0|99372.0|11131.0|42769.0|565.0|42204.0|851508|643554|207954
2013-03-01|755591|586097.0|169494|109737.0|97393.0|12344.0|48415.0|259.0|48156.0|913743|683749|229994
2013-04-01|753363|578489.0|174874|108851.0|96610.0|12241.0|48965.0|224.0|48741.0|911179|675323|235856
2013-05-01|841246|666442.0|174804|118107.0|106406.0|11701.0|51095.0|178.0|50917.0|1010448|773026|237422
2013-06-01|840576|667619.0|172957|110953.0|100683.0|10270.0|47672.0|240.0|47432.0|999201|768542|230659
2013-07-01|860683|675252.0|185431|112645.0|101877.0|10768.0|52103.0|658.0|51445.0|1025431|777787|247644
2013-08-01|920604|730849.0|189755|98201.0|87471.0|10730.0|55207.0|878.0|54329.0|1074012|819198|254814
2013-09-01|903622|720693.0|182929|94357.0|84828.0|9529.0|52693.0|1422.0|51271.0|1050672|806943|243729
2013-10-01|923924|740862.0|183062|100400.0|90323.0|10077.0|51298.0|597.0|50701.0|1075622|831782|243840
2013-11-01|875482|702539.0|172943|92313.0|82153.0|10160.0|46192.0|861.0|45331.0|1013987|785553|228434
2013-12-01|924098|751381.0|172717|91560.0|79645.0|11915.0|47248.0|1789.0|45459.0|1062906|832815|230091
2014-01-01|936928|767572.0|169356|84783.0|72917.0|11866.0|24128.0|2358.0|21770.0|1045839|842847|202992
2014-02-01|868683|701231.0|167452|69805.0|57795.0|12010.0|20577.0|2108.0|18469.0|959065|761134|197931
2014-03-01|1002085|815902.0|186183|81528.0|68955.0|12573.0|23992.0|2204.0|21788.0|1107605|887061|220544
2014-04-01|1030669|853743.0|176926|76682.0|63562.0|13120.0|17585.0|1433.0|16152.0|1124936|918738|206198
2014-05-01|1098603|927629.0|170974|97252.0|67717.0|29535.0|17788.0|1247.0|16541.0|1213643|996593|217050
2014-06-01|1087683|928735.0|158948|111841.0|77957.0|33884.0|14991.0|1312.0|13679.0|1214515|1008004|206511
2014-07-01|1135128|971790.0|163338|114304.0|76251.0|38053.0|13241.0|1501.0|11740.0|1262673|1049542|213131
2014-08-01|1125989|954969.0|171020|108111.0|73841.0|34270.0|12711.0|672.0|12039.0|1246811|1029482|217329
2014-09-01|1100798|929485.0|171313|90098.0|67058.0|23040.0|10734.0|783.0|9951.0|1201630|997326|204304
2014-10-01|1143658|957702.0|185956|83767.0|69110.0|14657.0|5312.0|1361.0|3951.0|1232737|1028173|204564
2014-11-01|1119954|946174.0|173780|80322.0|66356.0|13966.0|4181.0|1246.0|2935.0|1204457|1013776|190681
2014-12-01|1116802|946478.0|170324|74971.0|59142.0|15829.0|3537.0|1231.0|2306.0|1195310|1006851|188459
2015-01-01|180950|0|180950|25404.0|0|25404.0|190143.0|0|190143.0|396497|0|396497
2015-02-01|155655|0|155655|27927.0|0|27927.0|163311.0|0|163311.0|346893|0|346893
2015-03-01|160312|0|160312|21554.0|0|21554.0|172323.0|0|172323.0|354189|0|354189
2015-04-01|173748|0|173748|26488.0|0|26488.0|181420.0|0|181420.0|381656|0|381656
2015-05-01|185197|0|185197|24971.0|0|24971.0|195837.0|0|195837.0|406005|0|406005
2015-06-01|178825|0|178825|23862.0|0|23862.0|184787.0|0|184787.0|387474|0|387474
2015-07-01|186478|0|186478|23829.0|0|23829.0|197645.0|0|197645.0|407952|0|407952
2015-08-01|190213|0|190213|24542.0|0|24542.0|202130.0|0|202130.0|416885|0|416885
2015-09-01|184425|0|184425|24479.0|0|24479.0|192379.0|0|192379.0|401283|0|401283
2015-10-01|186084|0|186084|23776.0|0|23776.0|192621.0|0|192621.0|402481|0|402481
2015-11-01|178390|0|178390|24099.0|0|24099.0|179864.0|0|179864.0|382353|0|382353
2015-12-01|170914|0|170914|25331.0|0|25331.0|176483.0|0|176483.0|372728|0|372728
2016-01-01|182621|0|182621|31307.0|0|31307.0|326611.0|0|326611.0|540539|0|540539
2016-02-01|182604|0|182604|29871.0|0|29871.0|334274.0|0|334274.0|546749|0|546749
2016-03-01|203007|0|203007|33262.0|0|33262.0|352621.0|0|352621.0|588890|0|588890
2016-04-01|209851|0|209851|31324.0|0|31324.0|382931.0|0|382931.0|624106|0|624106
2016-05-01|217101|0|217101|34436.0|0|34436.0|382995.0|0|382995.0|634532|0|634532
2016-06-01|209051|0|209051|32970.0|0|32970.0|368955.0|0|368955.0|610976|0|610976
2016-07-01|228514|0|228514|32386.0|0|32386.0|326790.0|0|326790.0|587690|0|587690
2016-08-01|223052|0|223052|33418.0|0|33418.0|206681.0|0|206681.0|463151|0|463151
2016-09-01|219782|0|219782|30270.0|0|30270.0|216425.0|0|216425.0|466477|0|466477
2016-10-01|229806|0|229806|36159.0|0|36159.0|391996.0|0|391996.0|657961|0|657961
2016-11-01|216629|0|216629|33475.0|0|33475.0|375750.0|0|375750.0|625854|0|625854
2016-12-01|209402|0|209402|43831.0|0|43831.0|351688.0|0|351688.0|604921|0|604921
2017-01-01|206376|0|206376|39224.0|0|39224.0|357895.0|0|357895.0|603495|0|603495
2017-02-01|192243|0|192243|35485.0|0|35485.0|325289.0|0|325289.0|553017|0|553017
2017-03-01|219032|0|219032|36187.0|0|36187.0|374570.0|0|374570.0|629789|0|629789
2017-04-01|218812|0|218812|36859.0|0|36859.0|375352.0|0|375352.0|631023|0|631023
2017-05-01|229910|0|229910|36551.0|0|36551.0|397763.0|0|397763.0|664224|0|664224
2017-06-01|219742|0|219742|36179.0|0|36179.0|380151.0|0|380151.0|636072|0|636072
2017-07-01|230337|0|230337|38049.0|0|38049.0|394160.0|0|394160.0|662546|0|662546
2017-08-01|232200|0|232200|40250.0|0|40250.0|397121.0|0|397121.0|669571|0|669571
2017-09-01|219449|0|219449|38143.0|0|38143.0|363799.0|0|363799.0|621391|0|621391
2017-10-01|223220|0|223220|36847.0|0|36847.0|372527.0|0|372527.0|632594|0|632594
2017-11-01|206223|0|206223|34462.0|0|34462.0|345286.0|0|345286.0|585971|0|585971
2017-12-01|197957|0|197957|39876.0|0|39876.0|327258.0|0|327258.0|565091|0|565091
2018-01-01|204142|0|204142|46222.0|0|46222.0|306832.0|0|306832.0|557196|0|557196
2018-02-01|201744|0|201744|35021.0|0|35021.0|300722.0|0|300722.0|537487|0|537487
2018-03-01|225403|0|225403|37234.0|0|37234.0|339004.0|0|339004.0|601641|0|601641
2018-04-01|226309|0|226309|34792.0|0|34792.0|361981.0|0|361981.0|623082|0|623082
2018-05-01|243550|0|243550|32507.0|0|32507.0|361529.0|0|361529.0|637586|0|637586
2018-06-01|226383|0|226383|35998.0|0|35998.0|352550.0|0|352550.0|614931|0|614931
2018-07-01|232348|0|232348|34502.0|0|34502.0|365063.0|0|365063.0|631913|0|631913
2018-08-01|237441|0|237441|36636.0|0|36636.0|370710.0|0|370710.0|644787|0|644787
2018-09-01|235572|0|235572|49291.0|0|49291.0|485406.0|0|485406.0|770269|0|770269
2018-10-01|239852|0|239852|44786.0|0|44786.0|393049.0|0|393049.0|677687|0|677687
2018-11-01|227662|0|227662|38233.0|0|38233.0|384196.0|0|384196.0|650091|0|650091
2018-12-01|221215|0|221215|42007.0|0|42007.0|375600.0|0|375600.0|638822|0|638822
2019-01-01|219160|0|219160|44616.0|0|44616.0|371475.0|0|371475.0|635251|0|635251
2019-02-01|208619|0|208619|36451.0|0|36451.0|343223.0|0|343223.0|588293|0|588293
2019-03-01|240099|0|240099|43030.0|0|43030.0|394890.0|0|394890.0|678019|0|678019
2019-04-01|240027|0|240027|43707.0|0|43707.0|401722.0|0|401722.0|685456|0|685456
2019-05-01|237240|0|237240|56938.0|0|56938.0|384086.0|0|384086.0|678264|0|678264
2019-06-01|236082|0|236082|51497.0|0|51497.0|378399.0|0|378399.0|665978|0|665978
2019-07-01|243209|0|243209|56705.0|0|56705.0|395245.0|0|395245.0|695159|0|695159
2019-08-01|244936|0|244936|61608.0|0|61608.0|399490.0|0|399490.0|706034|0|706034
2019-09-01|236656|0|236656|57773.0|0|57773.0|382333.0|0|382333.0|676762|0|676762
2019-10-01|237711|0|237711|61493.0|0|61493.0|379642.0|0|379642.0|678846|0|678846
2019-11-01|227092|0|227092|57370.0|0|57370.0|356498.0|0|356498.0|640960|0|640960
2019-12-01|233459|0|233459|53711.0|0|53711.0|377364.0|0|377364.0|664534|0|664534
2020-01-01|235566|0|235566|40704.0|0|40704.0|353177.0|0|353177.0|629447|0|629447
2020-02-01|230726|0|230726|36173.0|0|36173.0|292618.0|0|292618.0|559517|0|559517
2020-03-01|236400|0|236400|43066.0|0|43066.0|284795.0|0|284795.0|564261|0|564261
2020-04-01|230583|0|230583|44639.0|0|44639.0|284067.0|0|284067.0|559289|0|559289
2020-05-01|243230|0|243230|48717.0|0|48717.0|296777.0|0|296777.0|588724|0|588724
2020-06-01|236235|0|236235|47358.0|0|47358.0|279562.0|0|279562.0|563155|0|563155
2020-07-01|243047|0|243047|52207.0|0|52207.0|271239.0|0|271239.0|566493|0|566493
2020-08-01|249049|0|249049|52076.0|0|52076.0|269834.0|0|269834.0|570959|0|570959
2020-09-01|237992|0|237992|52436.0|0|52436.0|252862.0|0|252862.0|543290|0|543290
2020-10-01|253196|0|253196|51371.0|0|51371.0|267641.0|0|267641.0|572208|0|572208
2020-11-01|253927|0|253927|46004.0|0|46004.0|266600.0|0|266600.0|566531|0|566531
2020-12-01|265030|0|265030|49581.0|0|49581.0|268230.0|0|268230.0|582841|0|582841
2021-01-01|267812|0|267812|48748.0|0|48748.0|253170.0|0|253170.0|569730|0|569730
2021-02-01|244063|0|244063|40647.0|0|40647.0|215394.0|0|215394.0|500104|0|500104
2021-03-01|277394|0|277394|50209.0|0|50209.0|255406.0|0|255406.0|583009|0|583009
2021-04-01|288646|0|288646|46118.0|0|46118.0|270131.0|0|270131.0|604895|0|604895
2021-05-01|303080|0|303080|49695.0|0|49695.0|285203.0|0|285203.0|637978|0|637978
2021-06-01|297635|0|297635|45625.0|0|45625.0|271307.0|0|271307.0|614567|0|614567
2021-07-01|317263|0|317263|52459.0|0|52459.0|292919.0|0|292919.0|662641|0|662641
2021-08-01|318989|0|318989|56346.0|0|56346.0|297187.0|0|297187.0|672522|0|672522
2021-09-01|311982|0|311982|58530.0|0|58530.0|295123.0|0|295123.0|665635|0|665635
2021-10-01|326057|0|326057|59948.0|0|59948.0|299516.0|0|299516.0|685521|0|685521
2021-11-01|319408|0|319408|54295.0|0|54295.0|281343.0|0|281343.0|655046|0|655046
2021-12-01|327628|0|327628|57888.0|0|57888.0|291602.0|0|291602.0|677118|0|677118
