|0|0.ships|1|1.ships|2|2.ships|3|3.ships|4|4.buoys|4.ships|nreports|nreports.buoys|nreports.ships
1875-02-01|5304|5304|18.0|18.0|0|0|18.0|18.0|0|0|0|5340|0|5340
1875-03-01|5438|5438|3.0|3.0|0|0|4.0|4.0|1.0|0|1.0|5446|0|5446
1875-04-01|6040|6040|14.0|14.0|0|0|13.0|13.0|1.0|0|1.0|6068|0|6068
1875-05-01|6782|6782|4.0|4.0|0|0|4.0|4.0|1.0|0|1.0|6791|0|6791
1875-06-01|7267|7267|41.0|41.0|0|0|41.0|41.0|0|0|0|7349|0|7349
1875-07-01|7842|7842|51.0|51.0|0|0|51.0|51.0|4.0|0|4.0|7948|0|7948
1875-08-01|7066|7066|39.0|39.0|0|0|39.0|39.0|3.0|0|3.0|7147|0|7147
1875-09-01|5634|5634|17.0|17.0|0|0|17.0|17.0|1.0|0|1.0|5669|0|5669
1875-10-01|4751|4751|18.0|18.0|0|0|18.0|18.0|1.0|0|1.0|4788|0|4788
1875-11-01|5289|5289|11.0|11.0|0|0|11.0|11.0|0|0|0|5311|0|5311
1875-12-01|5565|5565|15.0|15.0|0|0|15.0|15.0|0|0|0|5595|0|5595
1876-01-01|5607|5607|11.0|11.0|0|0|11.0|11.0|2.0|0|2.0|5631|0|5631
1876-02-01|5292|5292|6.0|6.0|0|0|5.0|5.0|0|0|0|5303|0|5303
1876-03-01|5026|5026|16.0|16.0|0|0|16.0|16.0|0|0|0|5058|0|5058
1876-04-01|4612|4612|8.0|8.0|0|0|8.0|8.0|0|0|0|4628|0|4628
1876-05-01|6208|6208|52.0|52.0|0|0|52.0|52.0|0|0|0|6312|0|6312
1876-06-01|5684|5684|51.0|51.0|0|0|51.0|51.0|1.0|0|1.0|5787|0|5787
1876-07-01|5350|5350|55.0|55.0|0|0|55.0|55.0|0|0|0|5460|0|5460
1876-08-01|4506|4506|30.0|30.0|0|0|30.0|30.0|0|0|0|4566|0|4566
1876-09-01|4462|4462|20.0|20.0|0|0|20.0|20.0|0|0|0|4502|0|4502
1876-10-01|5913|5913|49.0|49.0|0|0|49.0|49.0|0|0|0|6011|0|6011
1876-11-01|6661|6661|7.0|7.0|0|0|10.0|10.0|1.0|0|1.0|6679|0|6679
1876-12-01|6760|6760|52.0|52.0|0|0|51.0|51.0|0|0|0|6863|0|6863
1877-01-01|5168|5168|7.0|7.0|0|0|7.0|7.0|0|0|0|5182|0|5182
1877-02-01|4094|4094|10.0|10.0|0|0|10.0|10.0|1.0|0|1.0|4115|0|4115
1877-03-01|4894|4894|28.0|28.0|0|0|28.0|28.0|0|0|0|4950|0|4950
1877-04-01|6046|6046|11.0|11.0|0|0|11.0|11.0|0|0|0|6068|0|6068
1877-05-01|8236|8236|54.0|54.0|0|0|53.0|53.0|9.0|0|9.0|8352|0|8352
1877-06-01|7062|7062|43.0|43.0|0|0|43.0|43.0|39.0|0|39.0|7187|0|7187
1877-07-01|6639|6639|46.0|46.0|0|0|46.0|46.0|8.0|0|8.0|6739|0|6739
1877-08-01|5933|5933|74.0|74.0|0|0|75.0|75.0|5.0|0|5.0|6087|0|6087
1877-09-01|5203|5203|32.0|32.0|0|0|32.0|32.0|17.0|0|17.0|5284|0|5284
1877-10-01|6241|6241|7.0|7.0|0|0|7.0|7.0|21.0|0|21.0|6276|0|6276
1877-11-01|6685|6685|13.0|13.0|0|0|14.0|14.0|0|0|0|6712|0|6712
1877-12-01|6755|6755|42.0|42.0|0|0|42.0|42.0|0|0|0|6839|0|6839
1878-01-01|6511|6511|19.0|19.0|0|0|19.0|19.0|1.0|0|1.0|6550|0|6550
1878-02-01|6135|6135|19.0|19.0|0|0|19.0|19.0|0|0|0|6173|0|6173
1878-03-01|5100|5100|9.0|9.0|0|0|9.0|9.0|0|0|0|5118|0|5118
1878-04-01|5899|5899|12.0|12.0|0|0|12.0|12.0|14.0|0|14.0|5937|0|5937
1878-05-01|5584|5584|38.0|38.0|0|0|36.0|36.0|19.0|0|19.0|5677|0|5677
1878-06-01|5569|5569|43.0|43.0|0|0|43.0|43.0|1.0|0|1.0|5656|0|5656
1878-07-01|7297|7297|49.0|49.0|0|0|46.0|46.0|0|0|0|7392|0|7392
1878-08-01|7167|7167|45.0|45.0|0|0|45.0|45.0|3.0|0|3.0|7260|0|7260
1878-09-01|5632|5632|27.0|27.0|0|0|24.0|24.0|1.0|0|1.0|5684|0|5684
1878-10-01|5589|5589|49.0|49.0|0|0|49.0|49.0|1.0|0|1.0|5688|0|5688
1878-11-01|6712|6712|18.0|18.0|0|0|18.0|18.0|0|0|0|6748|0|6748
1878-12-01|7166|7166|9.0|9.0|0|0|10.0|10.0|1.0|0|1.0|7186|0|7186
1879-01-01|9135|9135|23.0|23.0|0|0|23.0|23.0|66.0|0|66.0|9247|0|9247
1879-02-01|9137|9137|31.0|31.0|0|0|31.0|31.0|140.0|0|140.0|9339|0|9339
1879-03-01|9708|9708|24.0|24.0|0|0|24.0|24.0|189.0|0|189.0|9945|0|9945
1879-04-01|10017|10017|14.0|14.0|0|0|14.0|14.0|152.0|0|152.0|10197|0|10197
1879-05-01|12751|12751|37.0|37.0|0|0|37.0|37.0|296.0|0|296.0|13121|0|13121
1879-06-01|13309|13309|57.0|57.0|0|0|61.0|61.0|293.0|0|293.0|13720|0|13720
1879-07-01|13935|13935|103.0|103.0|0|0|101.0|101.0|28.0|0|28.0|14167|0|14167
1879-08-01|14680|14680|66.0|66.0|0|0|65.0|65.0|290.0|0|290.0|15101|0|15101
1879-09-01|13126|13126|50.0|50.0|0|0|51.0|51.0|30.0|0|30.0|13257|0|13257
1879-10-01|12641|12641|27.0|27.0|0|0|28.0|28.0|62.0|0|62.0|12758|0|12758
1879-11-01|12186|12186|11.0|11.0|0|0|12.0|12.0|168.0|0|168.0|12377|0|12377
1879-12-01|13184|13184|21.0|21.0|0|0|23.0|23.0|647.0|0|647.0|13875|0|13875
1880-01-01|12753|12753|78.0|78.0|0|0|78.0|78.0|738.0|0|738.0|13647|0|13647
1880-02-01|11103|11103|18.0|18.0|0|0|18.0|18.0|573.0|0|573.0|11712|0|11712
1880-03-01|12354|12354|28.0|28.0|0|0|26.0|26.0|605.0|0|605.0|13013|0|13013
1880-04-01|11427|11427|40.0|40.0|0|0|41.0|41.0|368.0|0|368.0|11876|0|11876
1880-05-01|14003|14003|50.0|50.0|0|0|50.0|50.0|69.0|0|69.0|14172|0|14172
1880-06-01|13194|13194|93.0|93.0|0|0|93.0|93.0|12.0|0|12.0|13392|0|13392
1880-07-01|11818|11818|97.0|97.0|0|0|96.0|96.0|6.0|0|6.0|12017|0|12017
1880-08-01|10875|10875|29.0|29.0|0|0|29.0|29.0|225.0|0|225.0|11158|0|11158
1880-09-01|10221|10221|41.0|41.0|0|0|42.0|42.0|39.0|0|39.0|10343|0|10343
1880-10-01|11275|11275|28.0|28.0|0|0|27.0|27.0|114.0|0|114.0|11444|0|11444
1880-11-01|12952|12952|80.0|80.0|0|0|81.0|81.0|88.0|0|88.0|13201|0|13201
1880-12-01|13179|13179|51.0|51.0|0|0|54.0|54.0|145.0|0|145.0|13429|0|13429
1881-01-01|12333|12333|56.0|56.0|0|0|56.0|56.0|147.0|0|147.0|12592|0|12592
1881-02-01|10721|10721|37.0|37.0|0|0|37.0|37.0|147.0|0|147.0|10942|0|10942
1881-03-01|10748|10748|42.0|42.0|0|0|42.0|42.0|44.0|0|44.0|10876|0|10876
1881-04-01|10127|10127|38.0|38.0|0|0|38.0|38.0|46.0|0|46.0|10249|0|10249
1881-05-01|11459|11459|68.0|68.0|0|0|67.0|67.0|14.0|0|14.0|11608|0|11608
1881-06-01|12941|12941|135.0|135.0|0|0|135.0|135.0|71.0|0|71.0|13282|0|13282
1881-07-01|13090|13090|147.0|147.0|0|0|151.0|151.0|109.0|0|109.0|13497|0|13497
1881-08-01|14382|14382|50.0|50.0|0|0|49.0|49.0|11.0|0|11.0|14492|0|14492
1881-09-01|13957|13957|36.0|36.0|0|0|34.0|34.0|35.0|0|35.0|14062|0|14062
1881-10-01|14050|14050|31.0|31.0|0|0|31.0|31.0|2.0|0|2.0|14114|0|14114
1881-11-01|14818|14818|28.0|28.0|0|0|28.0|28.0|3.0|0|3.0|14877|0|14877
1881-12-01|12016|12016|36.0|36.0|0|0|37.0|37.0|0|0|0|12089|0|12089
1882-01-01|12375|12375|49.0|49.0|0|0|49.0|49.0|0|0|0|12473|0|12473
1882-02-01|10902|10902|15.0|15.0|0|0|16.0|16.0|1.0|0|1.0|10934|0|10934
1882-03-01|12764|12764|29.0|29.0|0|0|30.0|30.0|12.0|0|12.0|12835|0|12835
1882-04-01|12245|12245|19.0|19.0|0|0|20.0|20.0|65.0|0|65.0|12349|0|12349
1882-05-01|13135|13135|31.0|31.0|0|0|29.0|29.0|18.0|0|18.0|13213|0|13213
1882-06-01|12514|12514|24.0|24.0|0|0|23.0|23.0|59.0|0|59.0|12620|0|12620
1882-07-01|12016|12016|26.0|26.0|0|0|26.0|26.0|53.0|0|53.0|12121|0|12121
1882-08-01|10960|10960|32.0|32.0|0|0|32.0|32.0|19.0|0|19.0|11043|0|11043
1882-09-01|12140|12140|35.0|35.0|0|0|37.0|37.0|10.0|0|10.0|12222|0|12222
1882-10-01|11953|11953|29.0|29.0|0|0|30.0|30.0|1.0|0|1.0|12013|0|12013
1882-11-01|11289|11289|49.0|49.0|0|0|50.0|50.0|2.0|0|2.0|11390|0|11390
1882-12-01|12741|12741|45.0|45.0|0|0|45.0|45.0|10.0|0|10.0|12841|0|12841
1883-01-01|14605|14605|67.0|67.0|0|0|68.0|68.0|26.0|0|26.0|14766|0|14766
1883-02-01|17315|17315|45.0|45.0|0|0|46.0|46.0|13.0|0|13.0|17419|0|17419
1883-03-01|19799|19799|48.0|48.0|0|0|48.0|48.0|10.0|0|10.0|19905|0|19905
1883-04-01|18724|18724|50.0|50.0|0|0|50.0|50.0|12.0|0|12.0|18836|0|18836
1883-05-01|22519|22519|62.0|62.0|0|0|62.0|62.0|15.0|0|15.0|22658|0|22658
1883-06-01|23450|23450|53.0|53.0|0|0|54.0|54.0|20.0|0|20.0|23577|0|23577
1883-07-01|27397|27397|89.0|89.0|0|0|89.0|89.0|20.0|0|20.0|27595|0|27595
1883-08-01|25255|25255|51.0|51.0|0|0|51.0|51.0|40.0|0|40.0|25397|0|25397
1883-09-01|23683|23683|50.0|50.0|0|0|47.0|47.0|51.0|0|51.0|23831|0|23831
1883-10-01|24227|24227|44.0|44.0|0|0|43.0|43.0|159.0|0|159.0|24473|0|24473
1883-11-01|21647|21647|78.0|78.0|0|0|79.0|79.0|234.0|0|234.0|22038|0|22038
1883-12-01|27248|27248|201.0|201.0|0|0|203.0|203.0|299.0|0|299.0|27951|0|27951
1884-01-01|27479|27479|88.0|88.0|0|0|87.0|87.0|427.0|0|427.0|28081|0|28081
1884-02-01|26163|26163|44.0|44.0|0|0|44.0|44.0|202.0|0|202.0|26453|0|26453
1884-03-01|27084|27084|97.0|97.0|0|0|95.0|95.0|148.0|0|148.0|27424|0|27424
1884-04-01|26739|26739|316.0|316.0|0|0|332.0|332.0|57.0|0|57.0|27444|0|27444
1884-05-01|32361|32361|707.0|707.0|0|0|709.0|709.0|511.0|0|511.0|34288|0|34288
1884-06-01|30806|30806|711.0|711.0|0|0|713.0|713.0|514.0|0|514.0|32744|0|32744
1884-07-01|30486|30486|794.0|794.0|0|0|797.0|797.0|699.0|0|699.0|32776|0|32776
1884-08-01|34909|34909|705.0|705.0|0|0|712.0|712.0|703.0|0|703.0|37029|0|37029
1884-09-01|36817|36817|599.0|599.0|0|0|622.0|622.0|594.0|0|594.0|38632|0|38632
1884-10-01|44914|44914|226.0|226.0|0|0|231.0|231.0|431.0|0|431.0|45802|0|45802
1884-11-01|45476|45476|63.0|63.0|0|0|67.0|67.0|367.0|0|367.0|45973|0|45973
1884-12-01|44185|44185|59.0|59.0|0|0|58.0|58.0|616.0|0|616.0|44918|0|44918
1885-01-01|39977|39977|383.0|383.0|0|0|584.0|584.0|401.0|0|401.0|41345|0|41345
1885-02-01|40968|40968|595.0|595.0|0|0|809.0|809.0|283.0|0|283.0|42655|0|42655
1885-03-01|47598|47598|875.0|875.0|0|0|1150.0|1150.0|513.0|0|513.0|50136|0|50136
1885-04-01|49985|49985|399.0|399.0|0|0|475.0|475.0|996.0|0|996.0|51855|0|51855
1885-05-01|49145|49145|223.0|223.0|0|0|222.0|222.0|1119.0|0|1119.0|50709|0|50709
1885-06-01|40008|40008|61.0|61.0|0|0|60.0|60.0|861.0|0|861.0|40990|0|40990
1885-07-01|40259|40259|30.0|30.0|0|0|28.0|28.0|781.0|0|781.0|41098|0|41098
1885-08-01|43718|43718|96.0|96.0|0|0|96.0|96.0|880.0|0|880.0|44790|0|44790
1885-09-01|45144|45144|116.0|116.0|0|0|115.0|115.0|1392.0|0|1392.0|46767|0|46767
1885-10-01|49860|49860|62.0|62.0|0|0|64.0|64.0|1371.0|0|1371.0|51357|0|51357
1885-11-01|47342|47342|43.0|43.0|0|0|42.0|42.0|1291.0|0|1291.0|48718|0|48718
1885-12-01|48964|48964|102.0|102.0|0|0|101.0|101.0|672.0|0|672.0|49839|0|49839
1886-01-01|50688|50688|171.0|171.0|0|0|172.0|172.0|698.0|0|698.0|51729|0|51729
1886-02-01|48996|48996|117.0|117.0|0|0|116.0|116.0|1073.0|0|1073.0|50302|0|50302
1886-03-01|57156|57156|122.0|122.0|0|0|122.0|122.0|1230.0|0|1230.0|58630|0|58630
1886-04-01|53974|53974|138.0|138.0|0|0|138.0|138.0|1562.0|0|1562.0|55812|0|55812
1886-05-01|55180|55180|521.0|521.0|0|0|521.0|521.0|1248.0|0|1248.0|57470|0|57470
1886-06-01|51801|51801|254.0|254.0|0|0|253.0|253.0|995.0|0|995.0|53303|0|53303
1886-07-01|47044|47044|215.0|215.0|0|0|217.0|217.0|642.0|0|642.0|48118|0|48118
1886-08-01|43715|43715|145.0|145.0|0|0|141.0|141.0|404.0|0|404.0|44405|0|44405
1886-09-01|41977|41977|115.0|115.0|0|0|116.0|116.0|561.0|0|561.0|42769|0|42769
1886-10-01|37492|37492|95.0|95.0|0|0|98.0|98.0|912.0|0|912.0|38597|0|38597
1886-11-01|35041|35041|72.0|72.0|0|0|74.0|74.0|1010.0|0|1010.0|36197|0|36197
1886-12-01|36367|36367|101.0|101.0|0|0|104.0|104.0|579.0|0|579.0|37151|0|37151
1887-01-01|35307|35307|127.0|127.0|0|0|126.0|126.0|293.0|0|293.0|35853|0|35853
1887-02-01|30485|30485|71.0|71.0|0|0|71.0|71.0|143.0|0|143.0|30770|0|30770
1887-03-01|32595|32595|133.0|133.0|0|0|136.0|136.0|280.0|0|280.0|33144|0|33144
1887-04-01|28754|28754|91.0|91.0|0|0|87.0|87.0|99.0|0|99.0|29031|0|29031
1887-05-01|30201|30201|132.0|132.0|0|0|131.0|131.0|83.0|0|83.0|30547|0|30547
1887-06-01|30211|30211|146.0|146.0|0|0|152.0|152.0|360.0|0|360.0|30869|0|30869
1887-07-01|34511|34511|93.0|93.0|0|0|95.0|95.0|227.0|0|227.0|34926|0|34926
1887-08-01|32368|32368|92.0|92.0|0|0|94.0|94.0|102.0|0|102.0|32656|0|32656
1887-09-01|32238|32238|64.0|64.0|0|0|64.0|64.0|11.0|0|11.0|32377|0|32377
1887-10-01|34467|34467|72.0|72.0|0|0|71.0|71.0|9.0|0|9.0|34619|0|34619
1887-11-01|35070|35070|121.0|121.0|0|0|125.0|125.0|25.0|0|25.0|35341|0|35341
1887-12-01|30223|30223|58.0|58.0|0|0|61.0|61.0|13.0|0|13.0|30355|0|30355
1888-01-01|27620|27620|76.0|76.0|0|0|79.0|79.0|9.0|0|9.0|27784|0|27784
1888-02-01|27659|27659|63.0|63.0|0|0|64.0|64.0|0|0|0|27786|0|27786
1888-03-01|29873|29873|57.0|57.0|0|0|56.0|56.0|13.0|0|13.0|29999|0|29999
1888-04-01|27886|27886|62.0|62.0|0|0|64.0|64.0|3.0|0|3.0|28015|0|28015
1888-05-01|31720|31720|92.0|92.0|0|0|92.0|92.0|13.0|0|13.0|31917|0|31917
1888-06-01|31617|31617|176.0|176.0|0|0|199.0|199.0|4.0|0|4.0|31996|0|31996
1888-07-01|31263|31263|84.0|84.0|0|0|80.0|80.0|56.0|0|56.0|31483|0|31483
1888-08-01|33619|33619|113.0|113.0|56.0|56.0|130.0|130.0|28.0|0|28.0|33946|0|33946
1888-09-01|30835|30835|100.0|100.0|0|0|104.0|104.0|6.0|0|6.0|31045|0|31045
1888-10-01|28674|28674|75.0|75.0|3.0|3.0|72.0|72.0|58.0|0|58.0|28882|0|28882
1888-11-01|27739|27739|72.0|72.0|0|0|74.0|74.0|102.0|0|102.0|27987|0|27987
1888-12-01|26062|26062|62.0|62.0|0|0|64.0|64.0|97.0|0|97.0|26285|0|26285
1889-01-01|25422|25422|58.0|58.0|3.0|3.0|58.0|58.0|115.0|0|115.0|25656|0|25656
1889-02-01|23882|23882|71.0|71.0|0|0|67.0|67.0|2.0|0|2.0|24022|0|24022
1889-03-01|25385|25385|59.0|59.0|0|0|56.0|56.0|36.0|0|36.0|25536|0|25536
1889-04-01|25120|25120|183.0|183.0|0|0|178.0|178.0|0|0|0|25481|0|25481
1889-05-01|26101|26101|112.0|112.0|0|0|116.0|116.0|37.0|0|37.0|26366|0|26366
1889-06-01|26839|26839|135.0|135.0|0|0|132.0|132.0|4.0|0|4.0|27110|0|27110
1889-07-01|24653|24653|83.0|83.0|0|0|90.0|90.0|14.0|0|14.0|24840|0|24840
1889-08-01|23122|23122|112.0|112.0|0|0|107.0|107.0|6.0|0|6.0|23347|0|23347
1889-09-01|22427|22427|57.0|57.0|0|0|61.0|61.0|3.0|0|3.0|22548|0|22548
1889-10-01|24499|24499|70.0|70.0|0|0|69.0|69.0|5.0|0|5.0|24643|0|24643
1889-11-01|23389|23389|100.0|100.0|0|0|99.0|99.0|14.0|0|14.0|23602|0|23602
1889-12-01|23914|23914|59.0|59.0|0|0|62.0|62.0|10.0|0|10.0|24045|0|24045
1890-01-01|24208|24208|80.0|80.0|0|0|88.0|88.0|18.0|0|18.0|24394|0|24394
1890-02-01|21856|21856|54.0|54.0|0|0|56.0|56.0|6.0|0|6.0|21972|0|21972
1890-03-01|25891|25891|95.0|95.0|0|0|99.0|99.0|12.0|0|12.0|26097|0|26097
1890-04-01|23153|23153|57.0|57.0|0|0|58.0|58.0|97.0|0|97.0|23365|0|23365
1890-05-01|25049|25049|75.0|75.0|0|0|73.0|73.0|29.0|0|29.0|25226|0|25226
1890-06-01|26157|26157|89.0|89.0|0|0|93.0|93.0|21.0|0|21.0|26360|0|26360
1890-07-01|26983|26983|63.0|63.0|0|0|63.0|63.0|118.0|0|118.0|27227|0|27227
1890-08-01|27222|27222|62.0|62.0|0|0|56.0|56.0|173.0|0|173.0|27513|0|27513
1890-09-01|25437|25437|80.0|80.0|0|0|85.0|85.0|117.0|0|117.0|25719|0|25719
1890-10-01|25676|25676|41.0|41.0|0|0|44.0|44.0|21.0|0|21.0|25782|0|25782
1890-11-01|22835|22835|79.0|79.0|0|0|80.0|80.0|0|0|0|22994|0|22994
1890-12-01|22096|22096|47.0|47.0|0|0|50.0|50.0|9.0|0|9.0|22202|0|22202
1891-01-01|19063|19063|48.0|48.0|0|0|50.0|50.0|0|0|0|19161|0|19161
1891-02-01|17836|17836|96.0|96.0|0|0|91.0|91.0|60.0|0|60.0|18083|0|18083
1891-03-01|20305|20305|60.0|60.0|0|0|60.0|60.0|12.0|0|12.0|20437|0|20437
1891-04-01|22072|22072|54.0|54.0|0|0|55.0|55.0|46.0|0|46.0|22227|0|22227
1891-05-01|23569|23569|76.0|76.0|0|0|74.0|74.0|6.0|0|6.0|23725|0|23725
1891-06-01|20899|20899|63.0|63.0|0|0|65.0|65.0|25.0|0|25.0|21052|0|21052
1891-07-01|22390|22390|88.0|88.0|2.0|2.0|82.0|82.0|63.0|0|63.0|22625|0|22625
1891-08-01|19846|19846|59.0|59.0|0|0|59.0|59.0|27.0|0|27.0|19991|0|19991
1891-09-01|18102|18102|109.0|109.0|0|0|131.0|131.0|16.0|0|16.0|18358|0|18358
1891-10-01|17382|17382|80.0|80.0|0|0|77.0|77.0|33.0|0|33.0|17572|0|17572
1891-11-01|20561|20561|128.0|128.0|0|0|129.0|129.0|22.0|0|22.0|20840|0|20840
1891-12-01|19305|19305|64.0|64.0|0|0|61.0|61.0|16.0|0|16.0|19446|0|19446
1892-01-01|18728|18728|58.0|58.0|0|0|60.0|60.0|1.0|0|1.0|18847|0|18847
1892-02-01|16409|16409|52.0|52.0|0|0|52.0|52.0|49.0|0|49.0|16562|0|16562
1892-03-01|19530|19530|30.0|30.0|0|0|31.0|31.0|261.0|0|261.0|19852|0|19852
1892-04-01|18827|18827|63.0|63.0|0|0|62.0|62.0|230.0|0|230.0|19182|0|19182
1892-05-01|19295|19295|47.0|47.0|0|0|44.0|44.0|221.0|0|221.0|19607|0|19607
1892-06-01|16483|16483|45.0|45.0|0|0|44.0|44.0|234.0|0|234.0|16806|0|16806
1892-07-01|17607|17607|42.0|42.0|0|0|44.0|44.0|131.0|0|131.0|17824|0|17824
1892-08-01|17844|17844|212.0|212.0|0|0|211.0|211.0|51.0|0|51.0|18318|0|18318
1892-09-01|16488|16488|86.0|86.0|0|0|83.0|83.0|43.0|0|43.0|16700|0|16700
1892-10-01|15732|15732|168.0|168.0|0|0|199.0|199.0|15.0|0|15.0|16114|0|16114
1892-11-01|16157|16157|78.0|78.0|0|0|82.0|82.0|5.0|0|5.0|16322|0|16322
1892-12-01|15193|15193|154.0|154.0|0|0|164.0|164.0|58.0|0|58.0|15569|0|15569
1893-01-01|17347|17347|67.0|67.0|0|0|65.0|65.0|82.0|0|82.0|17561|0|17561
1893-02-01|14469|14469|74.0|74.0|0|0|79.0|79.0|51.0|0|51.0|14673|0|14673
1893-03-01|17704|17704|91.0|91.0|0|0|87.0|87.0|40.0|0|40.0|17922|0|17922
1893-04-01|18593|18593|138.0|138.0|0|0|171.0|171.0|7.0|0|7.0|18909|0|18909
1893-05-01|18131|18131|72.0|72.0|0|0|77.0|77.0|44.0|0|44.0|18324|0|18324
1893-06-01|17699|17699|49.0|49.0|0|0|50.0|50.0|4.0|0|4.0|17802|0|17802
1893-07-01|19903|19903|76.0|76.0|0|0|78.0|78.0|7.0|0|7.0|20064|0|20064
1893-08-01|20940|20940|123.0|123.0|0|0|120.0|120.0|118.0|0|118.0|21301|0|21301
1893-09-01|17918|17918|79.0|79.0|0|0|78.0|78.0|17.0|0|17.0|18092|0|18092
1893-10-01|17953|17953|69.0|69.0|0|0|62.0|62.0|3.0|0|3.0|18087|0|18087
1893-11-01|17856|17856|65.0|65.0|0|0|69.0|69.0|18.0|0|18.0|18008|0|18008
1893-12-01|19089|19089|113.0|113.0|0|0|117.0|117.0|70.0|0|70.0|19389|0|19389
1894-01-01|16554|16554|105.0|105.0|0|0|107.0|107.0|183.0|0|183.0|16949|0|16949
1894-02-01|17093|17093|64.0|64.0|0|0|79.0|79.0|249.0|0|249.0|17485|0|17485
1894-03-01|19998|19998|113.0|113.0|0|0|116.0|116.0|82.0|0|82.0|20309|0|20309
1894-04-01|20159|20159|142.0|142.0|0|0|151.0|151.0|115.0|0|115.0|20567|0|20567
1894-05-01|21382|21382|288.0|288.0|0|0|284.0|284.0|233.0|0|233.0|22187|0|22187
1894-06-01|17093|17093|420.0|420.0|0|0|441.0|441.0|39.0|0|39.0|17993|0|17993
1894-07-01|16917|16917|78.0|78.0|0|0|103.0|103.0|26.0|0|26.0|17124|0|17124
1894-08-01|18812|18812|65.0|65.0|0|0|71.0|71.0|30.0|0|30.0|18978|0|18978
1894-09-01|20107|20107|80.0|80.0|0|0|82.0|82.0|35.0|0|35.0|20304|0|20304
1894-10-01|18460|18460|77.0|77.0|0|0|74.0|74.0|11.0|0|11.0|18622|0|18622
1894-11-01|16769|16769|95.0|95.0|0|0|94.0|94.0|5.0|0|5.0|16963|0|16963
1894-12-01|21385|21385|111.0|111.0|0|0|116.0|116.0|30.0|0|30.0|21642|0|21642
1895-01-01|22718|22718|113.0|113.0|0|0|123.0|123.0|103.0|0|103.0|23057|0|23057
1895-02-01|20857|20857|63.0|63.0|0|0|73.0|73.0|103.0|0|103.0|21096|0|21096
1895-03-01|18189|18189|59.0|59.0|0|0|60.0|60.0|15.0|0|15.0|18323|0|18323
1895-04-01|17916|17916|60.0|60.0|0|0|63.0|63.0|26.0|0|26.0|18065|0|18065
1895-05-01|22405|22405|130.0|130.0|0|0|132.0|132.0|65.0|0|65.0|22732|0|22732
1895-06-01|24757|24757|109.0|109.0|0|0|114.0|114.0|49.0|0|49.0|25029|0|25029
1895-07-01|21963|21963|83.0|83.0|0|0|79.0|79.0|22.0|0|22.0|22147|0|22147
1895-08-01|21768|21768|107.0|107.0|0|0|99.0|99.0|9.0|0|9.0|21983|0|21983
1895-09-01|22407|22407|97.0|97.0|0|0|99.0|99.0|12.0|0|12.0|22615|0|22615
1895-10-01|25316|25316|91.0|91.0|0|0|92.0|92.0|27.0|0|27.0|25526|0|25526
1895-11-01|21452|21452|87.0|87.0|0|0|90.0|90.0|24.0|0|24.0|21653|0|21653
1895-12-01|20394|20394|68.0|68.0|0|0|67.0|67.0|4.0|0|4.0|20533|0|20533
1896-01-01|19212|19212|82.0|82.0|0|0|84.0|84.0|0|0|0|19378|0|19378
1896-02-01|19916|19916|65.0|65.0|0|0|80.0|80.0|0|0|0|20061|0|20061
1896-03-01|20377|20377|65.0|65.0|0|0|78.0|78.0|0|0|0|20520|0|20520
1896-04-01|20215|20215|67.0|67.0|0|0|67.0|67.0|11.0|0|11.0|20360|0|20360
1896-05-01|22398|22398|59.0|59.0|0|0|58.0|58.0|6.0|0|6.0|22521|0|22521
1896-06-01|22367|22367|76.0|76.0|0|0|83.0|83.0|2.0|0|2.0|22528|0|22528
1896-07-01|21464|21464|89.0|89.0|0|0|113.0|113.0|44.0|0|44.0|21710|0|21710
1896-08-01|20686|20686|76.0|76.0|0|0|76.0|76.0|17.0|0|17.0|20855|0|20855
1896-09-01|20408|20408|76.0|76.0|0|0|70.0|70.0|16.0|0|16.0|20570|0|20570
1896-10-01|21666|21666|102.0|102.0|0|0|99.0|99.0|4.0|0|4.0|21871|0|21871
1896-11-01|21531|21531|65.0|65.0|0|0|68.0|68.0|3.0|0|3.0|21667|0|21667
1896-12-01|18323|18323|57.0|57.0|0|0|56.0|56.0|0|0|0|18436|0|18436
1897-01-01|18171|18171|52.0|52.0|0|0|51.0|51.0|0|0|0|18274|0|18274
1897-02-01|16807|16807|54.0|54.0|0|0|54.0|54.0|1.0|0|1.0|16916|0|16916
1897-03-01|15351|15351|70.0|70.0|0|0|71.0|71.0|0|0|0|15492|0|15492
1897-04-01|19089|19089|60.0|60.0|0|0|58.0|58.0|0|0|0|19207|0|19207
1897-05-01|21987|21987|106.0|106.0|0|0|101.0|101.0|3.0|0|3.0|22197|0|22197
1897-06-01|20964|20964|59.0|59.0|0|0|59.0|59.0|15.0|0|15.0|21097|0|21097
1897-07-01|21118|21118|63.0|63.0|0|0|67.0|67.0|20.0|0|20.0|21268|0|21268
1897-08-01|18586|18586|63.0|63.0|0|0|61.0|61.0|15.0|0|15.0|18725|0|18725
1897-09-01|19850|19850|70.0|70.0|0|0|70.0|70.0|97.0|0|97.0|20087|0|20087
1897-10-01|19363|19363|69.0|69.0|0|0|60.0|60.0|33.0|0|33.0|19525|0|19525
1897-11-01|17811|17811|98.0|98.0|0|0|103.0|103.0|7.0|0|7.0|18019|0|18019
1897-12-01|18389|18389|80.0|80.0|0|0|75.0|75.0|0|0|0|18544|0|18544
